"EVENT","LEVEL","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"level_started","447","1426","0.0001","1426","1","0.0054","263000"
"level_started","446","1425","0.0001","1425","1","0.0054","263000"
"level_started","451","1412","0.0001","1412","1","0.0054","263000"
"level_started","449","1411","0.0001","1411","1","0.0054","263000"
"level_started","450","1406","0.0001","1406","1","0.0053","263000"
"level_started","455","1400","0.0001","1400","1","0.0053","263000"
"level_started","452","1395","0.0001","1395","1","0.0053","263000"
"level_started","454","1390","0.0001","1390","1","0.0053","263000"
"level_started","459","1387","0.0001","1387","1","0.0053","263000"
"level_started","456","1376","0.0001","1376","1","0.0052","263000"
"level_started","458","1374","0.0001","1374","1","0.0052","263000"
"level_started","457","1369","0.0001","1369","1","0.0052","263000"
"level_started","464","1360","0.0001","1360","1","0.0052","263000"
"level_started","467","1323","0.0001","1323","1","0.005","263000"
"level_started","462","1320","0.0001","1320","1","0.005","263000"
"level_started","461","1318","0.0001","1318","1","0.005","263000"
"level_started","463","1318","0.0001","1318","1","0.005","263000"
"level_started","460","1316","0.0001","1316","1","0.005","263000"
"level_started","465","1306","0.0001","1306","1","0.005","263000"
"level_started","466","1299","0.0001","1299","1","0.0049","263000"
"level_started","472","1297","0.0001","1295","1","0.0049","263000"
"level_started","471","1276","0.0001","1276","1","0.0049","263000"
"level_started","469","1275","0.0001","1275","1","0.0048","263000"
"level_started","470","1263","0.0001","1263","1","0.0048","263000"
"level_started","468","1263","0.0001","1262","1","0.0048","263000"
"level_started","476","1240","0.0001","1240","1","0.004699999999999999","263000"
"level_started","473","1232","0.0001","1232","1","0.004699999999999999","263000"
"level_started","481","1232","0.0001","1231","1","0.004699999999999999","263000"
"level_started","474","1230","0.0001","1230","1","0.004699999999999999","263000"
"level_started","478","1222","0.0001","1220","1","0.0046","263000"
"level_started","475","1219","0.0001","1219","1","0.0046","263000"
"level_started","479","1193","0.0001","1193","1","0.0045000000000000005","263000"
"level_started","480","1193","0.0001","1193","1","0.0045000000000000005","263000"
"level_started","477","1186","0.0001","1186","1","0.0045000000000000005","263000"
"level_started","485","1184","0.0001","1184","1","0.0045000000000000005","263000"
"level_started","482","1183","0.0001","1183","1","0.0045000000000000005","263000"
"level_started","490","1175","0.0001","1175","1","0.0045000000000000005","263000"
"level_started","483","1163","0.0001","1163","1","0.0044","263000"
"level_started","484","1150","0.0001","1150","1","0.0044","263000"
"level_started","486","1143","0.0001","1143","1","0.0043","263000"
"level_started","487","1141","0.0001","1141","1","0.0043","263000"
"level_started","488","1136","0.0001","1136","1","0.0043","263000"
"level_started","495","1135","0.0001","1135","1","0.0043","263000"
"level_started","489","1134","0.0001","1134","1","0.0043","263000"
"level_started","491","1131","0.0001","1130","1","0.0043","263000"
"level_started","492","1127","0.0001","1127","1","0.0043","263000"
"level_started","494","1115","0.0001","1115","1","0.0042","263000"
"level_started","493","1113","0.0001","1113","1","0.0042","263000"
"level_started","496","1086","0.0001","1086","1","0.0040999999999999995","263000"
"level_started","500","1084","0.0001","1084","1","0.0040999999999999995","263000"
"level_started","502","1078","0.0001","1078","1","0.0040999999999999995","263000"
"level_started","507","1074","0.0001","1074","1","0.0040999999999999995","263000"
"level_started","503","1068","0.0001","1068","1","0.0040999999999999995","263000"
"level_started","498","1060","0.0001","1060","1","0.004","263000"
"level_started","499","1051","0.0001","1050","1","0.004","263000"
"level_started","501","1051","0.0001","1051","1","0.004","263000"
"level_started","504","1050","0.0001","1050","1","0.004","263000"
"level_started","497","1048","0.0001","1048","1","0.004","263000"
"level_started","505","1046","0.0001","1046","1","0.004","263000"
"level_started","506","1042","0.0001","1042","1","0.004","263000"
"level_started","512","1029","0.0001","1029","1","0.0039000000000000003","263000"
"level_started","509","1020","0.0001","1020","1","0.0039000000000000003","263000"
"level_started","508","1019","0.0001","1019","1","0.0039000000000000003","263000"
"level_started","516","1000","0.0001","1000","1","0.0038","263000"
"level_started","511","1000","0.0001","1000","1","0.0038","263000"
"level_started","513","995","0.0001","995","1","0.0038","263000"
"level_started","515","995","0.0001","995","1","0.0038","263000"
"level_started","510","994","0.0001","994","1","0.0038","263000"
"level_started","514","993","0.0001","993","1","0.0038","263000"
"level_started","518","987","0.0001","987","1","0.0038","263000"
"level_started","523","969","0.0001","968","1","0.0037","263000"
"level_started","517","968","0.0001","968","1","0.0037","263000"
"level_started","522","960","0.0001","960","1","0.0037","263000"
"level_started","519","952","0.0001","952","1","0.0036","263000"
"level_started","520","948","0.0001","948","1","0.0036","263000"
"level_started","521","947","0.0001","947","1","0.0036","263000"
"level_started","527","943","0.0001","943","1","0.0036","263000"
"level_started","524","942","0.0001","942","1","0.0036","263000"
"level_started","526","942","0.0001","942","1","0.0036","263000"
"level_started","525","941","0.0001","941","1","0.0036","263000"
"level_started","528","938","0.0001","938","1","0.0036","263000"
"level_started","529","933","0.0001","933","1","0.0034999999999999996","263000"
"level_started","534","901","0.0001","901","1","0.0034000000000000002","263000"
"level_started","531","900","0.0001","900","1","0.0034000000000000002","263000"
"level_started","530","885","0.0001","885","1","0.0034000000000000002","263000"
"level_started","540","881","0.0001","881","1","0.0033","263000"
"level_started","532","878","0.0001","878","1","0.0033","263000"
"level_started","545","877","0.0001","877","1","0.0033","263000"
"level_started","537","875","0.0001","875","1","0.0033","263000"
"level_started","535","873","0.0001","873","1","0.0033","263000"
"level_started","533","873","0.0001","873","1","0.0033","263000"
"level_started","536","866","0.0001","866","1","0.0033","263000"
"level_started","538","865","0.0001","864","1","0.0033","263000"
"level_started","542","861","0.0001","860","1","0.0033","263000"
"level_started","551","861","0.0001","861","1","0.0033","263000"
"level_started","539","858","0.0001","858","1","0.0033","263000"
"level_started","544","856","0.0001","856","1","0.0033","263000"
"level_started","556","851","0.0001","850","1","0.0032","263000"
"level_started","547","850","0.0001","850","1","0.0032","263000"
"level_started","543","850","0.0001","850","1","0.0032","263000"
"level_started","546","847","0.0001","847","1","0.0032","263000"
"level_started","561","845","0.0001","845","1","0.0032","263000"
"level_started","541","842","0.0001","842","1","0.0032","263000"
"level_started","549","842","0.0001","842","1","0.0032","263000"
"level_started","548","837","0.0001","837","1","0.0032","263000"
"level_started","566","828","0.0001","828","1","0.0031","263000"
"level_started","560","827","0.0001","827","1","0.0031","263000"
"level_started","550","826","0.0001","826","1","0.0031","263000"
"level_started","553","825","0.0001","825","1","0.0031","263000"
"level_started","569","825","0.0001","825","1","0.0031","263000"
"level_started","554","823","0.0001","823","1","0.0031","263000"
"level_started","555","823","0.0001","823","1","0.0031","263000"
"level_started","570","823","0.0001","823","1","0.0031","263000"
"level_started","558","823","0.0001","823","1","0.0031","263000"
"level_started","564","820","0.0001","820","1","0.0031","263000"
"level_started","552","819","0.0001","819","1","0.0031","263000"
"level_started","568","818","0.0001","817","1","0.0031","263000"
"level_started","571","817","0.0001","817","1","0.0031","263000"
"level_started","559","816","0.0001","816","1","0.0031","263000"
"level_started","565","810","0.0001","809","1","0.0031","263000"
"level_started","567","806","0.0001","806","1","0.0031","263000"
"level_started","562","805","0.0001","805","1","0.0031","263000"
"level_started","572","799","0.0001","799","1","0.003","263000"
"level_started","574","798","0.0001","798","1","0.003","263000"
"level_started","563","797","0.0001","797","1","0.003","263000"
"level_started","576","795","0.0001","795","1","0.003","263000"
"level_started","557","795","0.0001","795","1","0.003","263000"
"level_started","573","795","0.0001","795","1","0.003","263000"
"level_started","577","770","0.0001","770","1","0.0029","263000"
"level_started","575","766","0.0001","766","1","0.0029","263000"
"level_started","587","754","0.0001","754","1","0.0029","263000"
"level_started","578","749","0.0001","748","1","0.0028000000000000004","263000"
"level_started","579","744","0.0001","744","1","0.0028000000000000004","263000"
"level_started","582","743","0.0001","742","1","0.0028000000000000004","263000"
"level_started","584","742","0.0001","741","1","0.0028000000000000004","263000"
"level_started","580","733","0.0001","732","1","0.0028000000000000004","263000"
"level_started","586","728","0.0001","728","1","0.0028000000000000004","263000"
"level_started","588","724","0.0001","724","1","0.0028000000000000004","263000"
"level_started","581","723","0.0001","723","1","0.0027","263000"
"level_started","589","721","0.0001","721","1","0.0027","263000"
"level_started","585","720","0.0001","720","1","0.0027","263000"
"level_started","583","714","0.0001","714","1","0.0027","263000"
"level_started","592","705","0.0001","705","1","0.0027","263000"
"level_started","591","697","0.0001","697","1","0.0027","263000"
"level_started","590","695","0.0001","695","1","0.0026","263000"
"level_started","597","685","0.0001","685","1","0.0026","263000"
"level_started","602","668","0.0001","668","1","0.0025","263000"
"level_started","594","663","0.0001","662","1","0.0025","263000"
"level_started","596","663","0.0001","663","1","0.0025","263000"
"level_started","598","663","0.0001","663","1","0.0025","263000"
"level_started","595","662","0.0001","662","1","0.0025","263000"
"level_started","593","662","0.0001","662","1","0.0025","263000"
"level_started","600","661","0.0001","661","1","0.0025","263000"
"level_started","599","658","0.0001","658","1","0.0025","263000"
"level_started","601","656","0.0001","655","1","0.0025","263000"
"level_started","607","643","0.0001","643","1","0.0024","263000"
"level_started","603","636","0.0001","636","1","0.0024","263000"
"level_started","605","634","0.0001","634","1","0.0024","263000"
"level_started","604","630","0.0001","630","1","0.0024","263000"
"level_started","611","629","0.0001","629","1","0.0024","263000"
"level_started","616","628","0.0001","628","1","0.0024","263000"
"level_started","606","625","0.0001","625","1","0.0024","263000"
"level_started","610","622","0.0001","622","1","0.0024","263000"
"level_started","608","622","0.0001","622","1","0.0024","263000"
"level_started","609","621","0.0001","621","1","0.0024","263000"
"level_started","620","614","0.0001","613","1","0.0023","263000"
"level_started","615","613","0.0001","612","1","0.0023","263000"
"level_started","629","612","0.0001","612","1","0.0023","263000"
"level_started","618","604","0.0001","604","1","0.0023","263000"
"level_started","619","604","0.0001","604","1","0.0023","263000"
"level_started","613","603","0.0001","602","1","0.0023","263000"
"level_started","631","602","0.0001","602","1","0.0023","263000"
"level_started","614","598","0.0001","598","1","0.0023","263000"
"level_started","628","596","0.0001","596","1","0.0023","263000"
"level_started","625","596","0.0001","596","1","0.0023","263000"
"level_started","627","596","0.0001","596","1","0.0023","263000"
"level_started","617","596","0.0001","596","1","0.0023","263000"
"level_started","622","593","0.0001","593","1","0.0023","263000"
"level_started","630","593","0.0001","593","1","0.0023","263000"
"level_started","612","592","0.0001","592","1","0.0023","263000"
"level_started","623","589","0.0001","589","1","0.0022","263000"
"level_started","621","586","0.0001","586","1","0.0022","263000"
"level_started","634","581","0.0001","581","1","0.0022","263000"
"level_started","626","579","0.0001","579","1","0.0022","263000"
"level_started","624","577","0.0001","577","1","0.0022","263000"
"level_started","632","576","0.0001","576","1","0.0022","263000"
"level_started","633","572","0.0001","572","1","0.0022","263000"
"level_started","635","568","0.0001","568","1","0.0022","263000"
"level_started","647","567","0.0001","567","1","0.0022","263000"
"level_started","637","566","0.0001","566","1","0.0022","263000"
"level_started","636","566","0.0001","566","1","0.0022","263000"
"level_started","645","559","0","559","1","0.0021","263000"
"level_started","638","559","0","559","1","0.0021","263000"
"level_started","643","557","0","557","1","0.0021","263000"
"level_started","674","556","0","556","1","0.0021","263000"
"level_started","646","552","0","552","1","0.0021","263000"
"level_started","656","548","0","548","1","0.0021","263000"
"level_started","679","548","0","548","1","0.0021","263000"
"level_started","640","548","0","548","1","0.0021","263000"
"level_started","670","547","0","547","1","0.0021","263000"
"level_started","641","547","0","547","1","0.0021","263000"
"level_started","651","544","0","543","1","0.0021","263000"
"level_started","642","543","0","543","1","0.0021","263000"
"level_started","652","543","0","543","1","0.0021","263000"
"level_started","676","541","0","541","1","0.0021","263000"
"level_started","648","541","0","541","1","0.0021","263000"
"level_started","650","540","0","540","1","0.0021","263000"
"level_started","672","540","0","539","1","0.002","263000"
"level_started","644","538","0","538","1","0.002","263000"
"level_started","661","537","0","537","1","0.002","263000"
"level_started","665","537","0","537","1","0.002","263000"
"level_started","678","537","0","537","1","0.002","263000"
"level_started","673","536","0","536","1","0.002","263000"
"level_started","649","536","0","536","1","0.002","263000"
"level_started","654","536","0","536","1","0.002","263000"
"level_started","658","535","0","535","1","0.002","263000"
"level_started","639","534","0","534","1","0.002","263000"
"level_started","671","533","0","533","1","0.002","263000"
"level_started","677","533","0","533","1","0.002","263000"
"level_started","675","531","0","531","1","0.002","263000"
"level_started","653","529","0","529","1","0.002","263000"
"level_started","655","529","0","529","1","0.002","263000"
"level_started","684","526","0","526","1","0.002","263000"
"level_started","663","524","0","524","1","0.002","263000"
"level_started","683","521","0","521","1","0.002","263000"
"level_started","692","521","0","521","1","0.002","263000"
"level_started","657","520","0","520","1","0.002","263000"
"level_started","659","520","0","520","1","0.002","263000"
"level_started","680","520","0","520","1","0.002","263000"
"level_started","668","519","0","519","1","0.002","263000"
"level_started","660","518","0","518","1","0.002","263000"
"level_started","669","518","0","518","1","0.002","263000"
"level_started","664","517","0","517","1","0.002","263000"
"level_started","682","515","0","515","1","0.002","263000"
"level_started","689","514","0","514","1","0.002","263000"
"level_started","667","512","0","512","1","0.0019","263000"
"level_started","681","511","0","511","1","0.0019","263000"
"level_started","690","510","0","510","1","0.0019","263000"
"level_started","666","509","0","509","1","0.0019","263000"
"level_started","691","506","0","506","1","0.0019","263000"
"level_started","697","505","0","504","1","0.0019","263000"
"level_started","662","503","0","503","1","0.0019","263000"
"level_started","700","499","0","499","1","0.0019","263000"
"level_started","693","499","0","499","1","0.0019","263000"
"level_started","686","498","0","498","1","0.0019","263000"
"level_started","705","496","0","496","1","0.0019","263000"
"level_started","707","494","0","494","1","0.0019","263000"
"level_started","685","494","0","494","1","0.0019","263000"
"level_started","688","489","0","489","1","0.0019","263000"
"level_started","711","488","0","488","1","0.0019","263000"
"level_started","698","488","0","488","1","0.0019","263000"
"level_started","694","488","0","488","1","0.0019","263000"
"level_started","695","488","0","488","1","0.0019","263000"
"level_started","696","488","0","488","1","0.0019","263000"
"level_started","687","487","0","487","1","0.0019","263000"
"level_started","701","485","0","485","1","0.0018","263000"
"level_started","709","485","0","485","1","0.0018","263000"
"level_started","706","485","0","485","1","0.0018","263000"
"level_started","708","485","0","485","1","0.0018","263000"
"level_started","704","485","0","485","1","0.0018","263000"
"level_started","703","484","0","483","1","0.0018","263000"
"level_started","699","482","0","482","1","0.0018","263000"
"level_started","702","479","0","479","1","0.0018","263000"
"level_started","710","479","0","479","1","0.0018","263000"
"level_started","715","471","0","471","1","0.0018","263000"
"level_started","714","465","0","465","1","0.0018","263000"
"level_started","712","465","0","465","1","0.0018","263000"
"level_started","713","463","0","463","1","0.0018","263000"
"level_started","719","457","0","457","1","0.0017000000000000001","263000"
"level_started","716","455","0","455","1","0.0017000000000000001","263000"
"level_started","720","453","0","452","1","0.0017000000000000001","263000"
"level_started","717","450","0","450","1","0.0017000000000000001","263000"
"level_started","718","445","0","445","1","0.0017000000000000001","263000"
"level_started","721","443","0","442","1","0.0017000000000000001","263000"
"level_started","722","433","0","433","1","0.0016","263000"
"level_started","723","430","0","430","1","0.0016","263000"
"level_started","724","427","0","427","1","0.0016","263000"
"level_started","726","419","0","419","1","0.0016","263000"
"level_started","725","418","0","418","1","0.0016","263000"
"level_started","727","417","0","417","1","0.0016","263000"
"level_started","731","408","0","408","1","0.0016","263000"
"level_started","728","405","0","405","1","0.0015","263000"
"level_started","732","403","0","403","1","0.0015","263000"
"level_started","739","401","0","401","1","0.0015","263000"
"level_started","733","401","0","401","1","0.0015","263000"
"level_started","730","400","0","400","1","0.0015","263000"
"level_started","729","399","0","399","1","0.0015","263000"
"level_started","735","393","0","393","1","0.0015","263000"
"level_started","734","392","0","392","1","0.0015","263000"
"level_started","741","391","0","391","1","0.0015","263000"
"level_started","740","390","0","390","1","0.0015","263000"
"level_started","736","383","0","383","1","0.0015","263000"
"level_started","744","381","0","381","1","0.0014000000000000002","263000"
"level_started","742","377","0","377","1","0.0014000000000000002","263000"
"level_started","743","375","0","375","1","0.0014000000000000002","263000"
"level_started","738","374","0","374","1","0.0014000000000000002","263000"
"level_started","745","374","0","374","1","0.0014000000000000002","263000"
"level_started","737","368","0","368","1","0.0014000000000000002","263000"
"level_started","746","367","0","367","1","0.0014000000000000002","263000"
"level_started","748","362","0","362","1","0.0014000000000000002","263000"
"level_started","749","361","0","361","1","0.0014000000000000002","263000"
"level_started","747","358","0","358","1","0.0014000000000000002","263000"
"level_started","753","356","0","356","1","0.0014000000000000002","263000"
"level_started","750","353","0","353","1","0.0013","263000"
"level_started","752","353","0","353","1","0.0013","263000"
"level_started","751","347","0","347","1","0.0013","263000"
"level_started","754","345","0","345","1","0.0013","263000"
"level_started","759","342","0","342","1","0.0013","263000"
"level_started","755","341","0","341","1","0.0013","263000"
"level_started","757","339","0","339","1","0.0013","263000"
"level_started","758","336","0","335","1","0.0013","263000"
"level_started","756","334","0","334","1","0.0013","263000"
"level_started","760","308","0","308","1","0.0012","263000"
